transactions_id;sale_date;sale_time;customer_id;gender;age;category;quantiy;price_per_unit;cogs;total_sale
303;22/04/2022;11:09:00;54;Male;19;Electronics;3;30;14,7;90
324;15/11/2022;17:52:00;54;Male;19;Electronics;3;50;49;150
340;19/09/2023;22:59:00;54;Male;19;Clothing;4;300;294;1200
352;28/07/2023;17:55:00;54;Male;19;Electronics;2;500;175;1000
684;20/06/2023;18:02:00;54;Male;19;Clothing;2;500;225;1000
777;10/09/2022;15:07:00;54;Male;19;Electronics;3;50;17;150
925;20/12/2022;17:12:00;54;Male;19;Electronics;1;300;315;300
928;05/11/2023;10:20:00;54;Male;19;Clothing;4;300;90;1200
959;18/09/2022;17:59:00;54;Male;19;Electronics;2;30;28,5;60
1056;17/04/2022;19:46:00;54;Male;19;Clothing;3;300;114;900
1183;28/12/2022;17:10:00;54;Male;19;Beauty;3;300;342;900
1407;10/04/2022;19:41:00;54;Male;19;Electronics;3;300;120;900
1417;26/12/2022;17:43:00;54;Male;19;Electronics;3;300;147;900
1424;05/09/2023;21:32:00;54;Male;19;Beauty;4;300;111;1200
1516;09/11/2022;17:19:00;54;Male;19;Beauty;4;25;24,5;100
1622;22/04/2023;21:28:00;54;Male;19;Beauty;3;25;11,75;75
1697;18/12/2022;08:22:00;54;Male;19;Clothing;1;500;265;500
1951;03/12/2022;18:56:00;54;Male;19;Beauty;2;50;59,5;100
52;19/09/2022;09:42:00;55;Female;34;Beauty;1;300;111;300
193;27/03/2022;10:40:00;55;Female;34;Beauty;3;500;180;1500
409;17/12/2023;12:30:00;55;Female;34;Electronics;3;300;87;900
416;21/08/2022;09:29:00;55;Female;34;Electronics;4;500;245;2000
463;29/01/2023;20:22:00;55;Female;34;Beauty;3;500;175;1500
689;16/10/2022;20:17:00;55;Female;34;Electronics;2;50;52,5;100
715;11/10/2022;20:57:00;55;Female;34;Beauty;4;25;6,25;100
743;07/08/2022;07:54:00;55;Female;34;Beauty;4;500;260;2000
1195;21/09/2022;07:07:00;55;Female;34;Clothing;1;30;12;30
1209;06/12/2022;12:37:00;55;Female;34;Electronics;4;50;23;200
1318;25/12/2022;22:57:00;55;Female;34;Clothing;1;25;27;25
1359;17/05/2022;22:21:00;55;Female;34;Clothing;1;50;19;50
1385;07/11/2023;19:22:00;55;Female;34;Electronics;3;500;505;1500
1552;25/09/2022;12:11:00;55;Female;34;Electronics;3;25;13;75
1555;19/12/2022;18:54:00;55;Female;34;Beauty;1;300;312;300
1732;25/02/2022;07:05:00;55;Female;34;Electronics;2;500;215;1000
1781;13/10/2022;12:22:00;55;Female;34;Beauty;1;500;225;500
74;05/10/2023;19:50:00;56;Female;20;Beauty;4;500;205;2000
83;27/11/2022;15:57:00;56;Female;20;Electronics;2;50;16,5;100
437;26/11/2023;18:53:00;56;Female;20;Electronics;4;300;345;1200
512;06/12/2022;18:00:00;56;Female;20;Beauty;1;25;9,5;25
619;09/10/2023;18:10:00;56;Female;20;Electronics;4;25;26,25;100
762;27/11/2023;17:49:00;56;Female;20;Electronics;2;25;10,25;50
896;30/12/2023;19:17:00;56;Female;20;Electronics;2;25;30,75;50
976;08/10/2023;19:50:00;56;Female;20;Beauty;2;300;345;600
1012;08/12/2022;18:47:00;56;Female;20;Beauty;3;25;27,25;75
1019;14/12/2023;21:22:00;56;Female;20;Clothing;2;25;25,75;50
1063;04/08/2022;10:26:00;56;Female;20;Electronics;2;25;11;50
1095;05/09/2022;17:56:00;56;Female;20;Clothing;2;30;9,9;60
1099;24/12/2022;12:41:00;56;Female;20;Electronics;4;300;162;1200
1324;25/09/2023;20:29:00;56;Female;20;Electronics;3;50;55;150
1393;08/10/2022;17:24:00;56;Female;20;Beauty;2;500;580;1000
1531;22/09/2022;13:19:00;56;Female;20;Electronics;1;500;250;500
1566;03/10/2022;18:17:00;56;Female;20;Clothing;1;30;15,6;30
1582;17/10/2023;19:12:00;56;Female;20;Clothing;3;300;114;900
1833;30/01/2022;17:20:00;56;Female;20;Beauty;4;50;18;200
1918;10/12/2022;21:57:00;56;Female;20;Electronics;3;30;13,2;90
1940;15/06/2022;09:47:00;56;Female;20;Electronics;1;30;11,1;30
55;28/09/2023;20:32:00;57;Female;63;Beauty;4;30;31,8;120
112;25/12/2023;18:44:00;57;Female;63;Clothing;3;500;165;1500
185;27/06/2022;09:48:00;57;Female;63;Clothing;1;25;7;25
318;22/10/2023;21:26:00;57;Female;63;Clothing;1;25;29,25;25
320;20/04/2022;08:35:00;57;Female;63;Electronics;4;300;159;1200
546;30/12/2022;22:32:00;57;Female;63;Electronics;4;50;53,5;200
739;14/10/2023;17:09:00;57;Female;63;Beauty;1;25;10,25;25
802;22/09/2023;18:00:00;57;Female;63;Beauty;1;30;9,9;30
871;02/11/2023;23:00:00;57;Female;63;Beauty;2;30;33,9;60
1541;02/10/2023;22:17:00;57;Female;63;Beauty;1;500;195;500
1706;16/10/2022;18:04:00;57;Female;63;Electronics;4;25;11,75;100
1832;10/11/2023;21:17:00;57;Female;63;Beauty;4;500;480;2000
1860;12/03/2022;11:21:00;57;Female;63;Clothing;4;50;18;200
1872;22/11/2022;17:02:00;57;Female;63;Beauty;3;25;26,25;75
116;22/06/2023;20:04:00;58;Male;19;Clothing;1;30;15;30
449;03/01/2022;18:28:00;58;Male;19;Electronics;4;50;26,5;200
615;31/10/2022;15:06:00;58;Male;61;Clothing;4;25;10,5;100
763;23/04/2022;09:43:00;58;Male;19;Clothing;2;25;11,5;50
768;27/06/2022;06:50:00;58;Male;19;Beauty;3;25;10,5;75
850;14/09/2023;19:01:00;58;Male;19;Beauty;2;500;235;1000
951;18/09/2022;21:35:00;58;Male;19;Beauty;2;50;57,5;100
1092;03/05/2022;20:15:00;58;Male;19;Electronics;4;30;31,5;120
1133;05/03/2022;06:42:00;58;Male;19;Electronics;3;300;159;900
1303;19/03/2022;08:59:00;58;Male;19;Electronics;3;30;15;90
1493;26/11/2023;21:49:00;58;Male;19;Beauty;2;25;6,75;50
1670;24/10/2023;21:32:00;58;Male;19;Beauty;1;30;34,2;30
1823;08/11/2022;22:28:00;58;Male;19;Electronics;2;50;26,5;100
1829;30/05/2022;22:37:00;58;Male;19;Beauty;3;30;12;90
1906;01/10/2022;20:10:00;58;Male;19;Clothing;1;50;26,5;50
21;11/07/2022;07:33:00;59;Female;61;Beauty;1;500;275;500
24;14/12/2023;22:59:00;59;Female;61;Clothing;1;300;87;300
30;10/10/2023;20:05:00;59;Female;61;Beauty;3;300;285;900
304;23/03/2023;18:35:00;59;Female;61;Electronics;2;30;15,6;60
397;26/10/2023;08:06:00;59;Female;61;Beauty;1;25;10,5;25
404;13/02/2023;19:55:00;59;Female;61;Electronics;2;500;160;1000
535;20/11/2023;13:46:00;59;Female;61;Beauty;3;30;16,2;90
609;19/11/2023;13:02:00;59;Female;61;Clothing;2;50;13;100
670;29/09/2023;17:24:00;59;Female;61;Beauty;1;30;35,7;30
805;03/09/2022;13:55:00;59;Female;61;Beauty;3;500;155;1500
1421;17/01/2022;07:07:00;59;Female;61;Clothing;3;500;185;1500
1514;12/07/2022;10:55:00;59;Female;61;Electronics;1;300;75;300
1586;04/11/2022;16:25:00;59;Female;61;Electronics;1;50;14;50
1772;03/02/2022;19:06:00;59;Female;61;Electronics;1;30;13,2;30
156;02/12/2022;19:34:00;60;Female;47;Clothing;4;25;7;100
388;03/12/2022;19:04:00;60;Female;47;Electronics;1;25;12,25;25
413;28/11/2023;21:52:00;60;Female;47;Beauty;3;25;25,5;75
636;09/05/2023;06:15:00;60;Female;47;Beauty;3;500;230;1500
682;23/10/2023;20:51:00;60;Female;47;Beauty;4;300;354;1200
803;25/10/2022;17:16:00;60;Female;47;Clothing;4;25;6,75;100
840;01/07/2023;18:59:00;60;Female;47;Clothing;2;25;11,75;50
1026;24/11/2022;19:10:00;60;Female;47;Electronics;2;500;520;1000
1128;04/01/2022;17:35:00;60;Female;47;Beauty;1;500;135;500
1328;10/12/2023;07:49:00;60;Female;47;Beauty;2;50;24,5;100
1334;21/09/2022;20:37:00;60;Female;47;Electronics;3;300;366;900
1372;18/03/2022;10:53:00;60;Female;47;Beauty;3;500;145;1500
1389;27/09/2023;18:11:00;60;Female;47;Clothing;2;25;9,5;50
1936;19/06/2022;11:32:00;60;Female;47;Beauty;4;50;12,5;200
25;20/11/2022;14:32:00;61;Female;59;Beauty;1;50;19;50
59;14/11/2022;18:28:00;61;Female;59;Clothing;1;50;27;50
140;07/07/2022;20:20:00;61;Female;59;Electronics;1;30;14,4;30
142;08/04/2022;10:05:00;61;Female;59;Electronics;4;300;138;1200
202;25/01/2023;06:24:00;61;Female;59;Clothing;4;300;120;1200
209;03/09/2022;12:22:00;61;Female;59;Electronics;4;50;14;200
223;15/01/2022;11:18:00;61;Female;59;Clothing;1;25;12;25
311;20/11/2023;21:01:00;61;Female;59;Beauty;4;25;9,75;100
350;20/11/2022;17:41:00;61;Female;59;Beauty;3;25;28,5;75
370;24/10/2023;21:04:00;61;Female;59;Electronics;2;30;34,8;60
545;19/12/2023;17:18:00;61;Female;59;Clothing;2;25;8,25;50
614;13/02/2023;06:28:00;61;Female;59;Beauty;4;300;120;1200
700;01/09/2022;15:07:00;61;Female;59;Electronics;4;500;250;2000
709;22/09/2022;22:32:00;61;Female;59;Electronics;2;500;140;1000
983;10/10/2022;20:12:00;61;Female;59;Clothing;1;300;345;300
998;21/10/2023;17:32:00;61;Female;59;Beauty;4;25;30,5;100
1103;14/02/2022;07:11:00;61;Female;59;Clothing;1;25;6,75;25
1435;27/10/2022;13:31:00;61;Female;59;Beauty;3;300;114;900
1619;20/10/2022;18:07:00;61;Female;59;Electronics;4;25;24,25;100
1657;09/08/2022;10:05:00;61;Female;59;Clothing;1;25;8;25
1806;14/06/2023;10:13:00;61;Female;59;Beauty;3;300;102;900
1931;01/12/2022;19:15:00;61;Female;59;Beauty;4;30;34,2;120
1999;12/11/2022;13:06:00;61;Female;59;Electronics;3;50;13;150
96;22/11/2023;14:10:00;62;Male;53;Clothing;2;300;84;600
153;19/11/2023;15:52:00;62;Male;53;Electronics;2;500;195;1000
708;06/04/2022;08:38:00;62;Male;53;Beauty;3;300;87;900
857;20/11/2023;12:09:00;62;Male;53;Electronics;2;25;12;50
923;10/06/2023;17:20:00;62;Male;53;Beauty;3;300;165;900
1107;31/12/2022;11:14:00;62;Male;53;Clothing;4;300;102;1200
1110;26/10/2022;19:14:00;62;Male;53;Clothing;3;300;114;900
1126;12/09/2022;17:12:00;62;Male;53;Clothing;3;30;28,8;90
1229;02/11/2023;21:08:00;62;Male;53;Beauty;3;30;34,5;90
1584;03/09/2022;11:07:00;62;Male;53;Beauty;4;50;16,5;200
1591;29/09/2022;11:00:00;62;Male;53;Electronics;4;25;7;100
1701;13/10/2023;15:09:00;62;Male;53;Beauty;2;30;15,9;60
1827;09/11/2022;20:02:00;62;Male;53;Beauty;3;300;132;900
1929;15/09/2022;06:50:00;62;Male;53;Beauty;3;25;12,75;75
1956;01/06/2023;20:40:00;62;Male;53;Clothing;3;500;170;1500
42;08/12/2022;08:29:00;63;Female;35;Clothing;3;300;147;900
126;01/11/2022;18:16:00;63;Female;35;Clothing;3;30;28,8;90
381;30/01/2022;19:05:00;63;Female;35;Clothing;4;25;12,25;100
402;12/07/2023;08:45:00;63;Female;35;Clothing;2;300;135;600
503;08/10/2023;20:06:00;63;Female;35;Beauty;4;500;570;2000
643;05/10/2022;22:26:00;63;Female;35;Electronics;3;30;28,8;90
880;26/09/2023;20:13:00;63;Female;35;Beauty;2;500;175;1000
888;01/12/2022;06:03:00;63;Female;35;Electronics;4;25;12,75;100
1441;04/10/2023;21:38:00;63;Female;35;Beauty;4;300;354;1200
1461;01/05/2023;08:43:00;63;Female;35;Beauty;2;500;180;1000
1848;27/12/2022;10:16:00;63;Female;35;Clothing;3;25;12,5;75
1944;18/07/2023;21:08:00;63;Female;35;Clothing;2;25;6,5;50
1975;21/08/2023;10:48:00;63;Female;35;Clothing;4;50;25,5;200
1977;05/08/2022;10:46:00;63;Female;35;Electronics;3;25;12;75
57;11/10/2022;20:12:00;64;Female;18;Beauty;1;30;10,2;30
145;06/11/2022;19:21:00;64;Female;18;Clothing;3;25;27,5;75
234;09/12/2023;17:42:00;64;Female;18;Electronics;2;25;13,75;50
383;24/03/2023;08:53:00;64;Female;18;Beauty;3;30;7,8;90
410;31/10/2023;19:41:00;64;Female;18;Clothing;2;50;14,5;100
600;09/10/2023;18:39:00;64;Female;18;Beauty;2;500;525;1000
679;26/08/2022;08:59:00;64;Female;18;Beauty;NULL;NULL;NULL;NULL
761;14/11/2022;22:16:00;64;Female;18;Clothing;1;500;275;500
908;30/10/2022;14:47:00;64;Female;18;Beauty;4;300;81;1200
971;30/12/2023;16:50:00;64;Female;18;Electronics;4;50;26,5;200
1258;03/12/2022;20:27:00;64;Female;18;Clothing;1;50;21,5;50
1369;10/10/2022;21:14:00;64;Female;18;Electronics;3;500;180;1500
1373;02/10/2023;20:26:00;64;Female;18;Beauty;2;300;294;600
1466;16/01/2023;22:27:00;64;Female;18;Electronics;4;25;10,75;100
1862;06/02/2022;22:50:00;64;Female;18;Electronics;4;300;165;1200
1873;24/11/2022;19:18:00;64;Female;18;Electronics;4;25;26,75;100
526;19/11/2022;12:47:00;65;Female;49;Clothing;2;50;19,5;100
595;15/10/2022;21:35:00;65;Female;49;Clothing;4;500;210;2000
626;30/10/2022;21:01:00;65;Female;49;Clothing;4;500;555;2000
677;17/12/2022;21:13:00;65;Female;49;Beauty;3;500;555;1500
986;01/08/2022;09:35:00;65;Female;49;Clothing;2;500;200;1000
1010;21/10/2022;22:11:00;65;Female;49;Clothing;4;50;54,5;200
1141;17/09/2023;19:13:00;65;Female;49;Electronics;1;50;58;50
1166;19/07/2023;07:45:00;65;Female;49;Clothing;4;500;245;2000
1641;01/09/2022;17:41:00;65;Female;49;Electronics;1;300;165;300
1770;30/11/2023;20:08:00;65;Female;49;Clothing;1;50;56;50
1900;21/01/2022;06:43:00;65;Female;49;Clothing;2;30;10,8;60
1962;07/09/2022;18:59:00;65;Female;49;Clothing;2;30;32,7;60
22;25/11/2023;17:11:00;66;Female;37;Clothing;2;50;60,5;100
137;10/09/2022;20:42:00;66;Female;37;Beauty;2;500;125;1000
253;30/09/2022;21:26:00;66;Female;37;Clothing;4;500;525;2000
266;12/09/2022;18:26:00;66;Female;37;Electronics;2;30;14,4;60
421;08/04/2022;08:43:00;66;Female;37;Clothing;3;500;235;1500
466;11/01/2023;21:52:00;66;Female;37;Electronics;4;25;13,75;100
628;23/12/2023;18:00:00;66;Female;37;Beauty;4;50;59,5;200
702;03/03/2023;17:18:00;66;Female;37;Clothing;2;300;78;600
706;04/09/2022;22:19:00;66;Female;37;Electronics;4;25;8;100
823;03/12/2023;17:42:00;66;Female;37;Electronics;2;50;25;100
1272;14/04/2022;11:59:00;66;Female;37;Electronics;2;50;17;100
1290;30/12/2022;22:40:00;66;Female;37;Beauty;2;300;318;600
1326;01/09/2023;22:35:00;66;Female;37;Clothing;3;25;28,75;75
1485;24/09/2022;18:29:00;66;Female;37;Electronics;1;30;15,6;30
1578;20/11/2023;18:43:00;66;Female;37;Clothing;4;30;12;120
1740;16/07/2022;06:01:00;66;Female;37;Beauty;4;50;27;200
1879;18/11/2022;15:27:00;66;Female;37;Clothing;1;30;16,2;30
115;02/09/2022;19:21:00;67;Female;28;Clothing;3;500;255;1500
336;04/11/2023;13:05:00;67;Female;28;Beauty;3;50;25;150
422;21/08/2022;22:34:00;67;Female;28;Clothing;3;30;13,2;90
1074;04/10/2022;20:18:00;67;Female;28;Beauty;4;500;230;2000
1432;25/12/2022;06:24:00;67;Female;28;Electronics;2;500;245;1000
1503;17/10/2022;18:28:00;67;Female;28;Beauty;4;500;605;2000
1509;25/11/2022;20:40:00;67;Female;28;Electronics;3;300;129;900
1533;29/10/2022;19:35:00;67;Female;28;Electronics;3;500;255;1500
1600;18/12/2022;17:44:00;67;Female;28;Beauty;2;500;575;1000
1739;25/10/2023;17:52:00;67;Female;28;Beauty;1;25;11,25;25
1960;29/06/2022;22:04:00;67;Female;28;Clothing;2;30;13,2;60
78;17/02/2023;21:08:00;68;Male;19;Clothing;3;500;265;1500
85;03/09/2022;08:05:00;68;Male;19;Clothing;3;50;19;150
343;09/11/2022;18:44:00;68;Male;19;Electronics;2;25;30;50
391;25/03/2022;07:37:00;68;Male;19;Beauty;2;25;6,25;50
578;05/12/2023;22:42:00;68;Male;19;Clothing;4;30;9,3;120
625;25/12/2022;13:36:00;68;Male;19;Clothing;1;300;123;300
634;10/10/2022;19:25:00;68;Male;19;Electronics;4;500;535;2000
686;06/01/2022;17:14:00;68;Male;19;Electronics;4;50;23,5;200
916;05/12/2023;12:56:00;68;Male;19;Electronics;1;50;26;50
990;29/03/2023;21:45:00;68;Male;19;Beauty;2;500;235;1000
1156;26/12/2022;21:10:00;68;Male;19;Clothing;4;25;13,5;100
1168;10/07/2022;07:56:00;68;Male;19;Clothing;1;300;150;300
1206;14/05/2023;19:45:00;68;Male;19;Clothing;1;25;8,5;25
1248;08/09/2022;08:20:00;68;Male;19;Clothing;3;300;111;900
1307;29/01/2022;22:11:00;68;Male;19;Electronics;2;25;11,75;50
1383;06/09/2023;09:13:00;68;Male;19;Beauty;3;30;14,1;90
1418;17/09/2022;18:19:00;68;Male;19;Electronics;2;500;215;1000
1876;05/11/2023;19:53:00;68;Male;19;Clothing;4;30;32,1;120
86;29/09/2023;18:55:00;69;Female;42;Beauty;3;30;15,6;90
226;23/09/2022;17:02:00;69;Female;42;Clothing;1;50;57,5;50
344;17/07/2022;09:47:00;69;Female;42;Beauty;1;30;7,5;30
750;13/11/2022;07:33:00;69;Female;42;Clothing;3;25;8,75;75
952;21/12/2022;18:09:00;69;Female;42;Clothing;1;25;13,25;25
1002;02/03/2022;09:24:00;69;Female;42;Clothing;2;500;270;1000
1022;05/09/2023;17:49:00;69;Female;42;Clothing;2;50;52,5;100
1062;20/12/2022;16:05:00;69;Female;42;Beauty;2;50;21,5;100
1379;02/01/2022;06:23:00;69;Female;42;Clothing;1;25;7,25;25
1786;27/09/2022;21:26:00;69;Female;42;Clothing;4;25;28,75;100
1796;12/11/2023;18:36:00;69;Female;42;Beauty;4;30;11,1;120
1934;08/09/2022;17:06:00;69;Female;42;Beauty;1;500;150;500
76;09/09/2023;07:33:00;70;Male;20;Electronics;2;50;14,5;100
133;23/06/2022;09:01:00;70;Male;20;Electronics;3;300;87;900
297;12/09/2022;21:09:00;70;Male;20;Electronics;2;500;595;1000
509;10/07/2023;19:35:00;70;Male;20;Electronics;3;300;141;900
678;17/11/2022;15:55:00;70;Male;20;Electronics;3;300;144;900
753;06/07/2022;10:07:00;70;Male;20;Clothing;1;30;15,9;30
771;24/12/2023;12:23:00;70;Male;20;Electronics;2;25;11,75;50
1044;20/02/2022;09:08:00;70;Male;20;Clothing;1;25;7,5;25
1080;08/12/2022;13:31:00;70;Male;20;Clothing;2;30;13,2;60
1104;11/07/2022;20:13:00;70;Male;20;Beauty;2;500;150;1000
1173;04/12/2022;21:03:00;70;Male;20;Electronics;4;30;15;120
1217;16/10/2023;19:28:00;70;Male;20;Electronics;4;50;18;200
1301;24/09/2023;09:58:00;70;Male;20;Clothing;4;30;10,5;120
1392;12/09/2022;12:28:00;70;Male;20;Clothing;2;300;90;600
1544;16/12/2022;15:58:00;70;Male;20;Electronics;1;25;11,25;25
1741;02/09/2023;20:47:00;70;Male;20;Clothing;1;300;132;300
1844;25/10/2022;20:30:00;70;Male;20;Clothing;3;50;50,5;150
1914;05/11/2023;17:49:00;70;Male;20;Electronics;1;500;510;500
1992;19/05/2023;21:35:00;70;Male;20;Electronics;2;30;8,7;60
50;29/03/2022;18:51:00;71;Female;18;Beauty;3;25;10,5;75
99;19/11/2023;15:12:00;71;Female;18;Electronics;4;300;132;1200
191;22/12/2023;21:24:00;71;Female;18;Beauty;1;25;28,25;25
278;22/12/2023;11:42:00;71;Female;18;Clothing;4;25;13,5;100
356;27/08/2023;18:35:00;71;Female;18;Electronics;3;500;255;1500
462;26/08/2023;10:04:00;71;Female;18;Electronics;4;300;132;1200
515;13/02/2022;20:47:00;71;Female;18;Clothing;3;300;75;900
710;03/09/2022;21:11:00;71;Female;18;Electronics;3;500;495;1500
770;11/12/2022;22:49:00;71;Female;18;Clothing;1;50;55;50
782;13/04/2022;21:51:00;71;Female;18;Clothing;3;300;150;900
784;18/10/2023;22:44:00;71;Female;18;Electronics;1;500;610;500
795;03/10/2023;19:51:00;71;Female;18;Electronics;1;300;102;300
842;28/11/2022;14:13:00;71;Female;18;Clothing;2;300;105;600
909;29/10/2023;19:43:00;71;Female;18;Electronics;1;300;288;300
1060;12/11/2022;18:29:00;71;Female;18;Beauty;3;50;57;150
1269;01/01/2022;08:09:00;71;Female;18;Clothing;4;500;145;2000
1377;21/03/2022;07:52:00;71;Female;18;Clothing;4;50;14;200
1679;23/09/2022;08:08:00;71;Female;18;Beauty;3;30;15,3;90
1682;30/12/2022;19:30:00;71;Female;18;Beauty;4;300;315;1200
113;08/10/2022;19:14:00;72;Male;60;Electronics;2;25;26,25;50
594;07/09/2023;21:49:00;72;Male;60;Electronics;2;300;291;600
726;05/06/2022;19:37:00;72;Male;60;Clothing;4;300;126;1200
767;07/11/2022;22:44:00;72;Male;60;Beauty;3;25;24,5;75
1024;03/12/2023;21:51:00;72;Male;60;Clothing;1;300;126;300
1204;10/12/2023;19:24:00;72;Male;60;Beauty;1;25;27,5;25
1291;04/04/2022;11:19:00;72;Male;60;Electronics;2;300;153;600
1364;23/09/2023;17:04:00;72;Male;60;Electronics;1;500;250;500
1410;16/10/2022;18:47:00;72;Male;60;Clothing;2;50;22,5;100
1438;07/01/2022;10:00:00;72;Male;60;Clothing;1;30;13,8;30
1534;13/06/2022;19:44:00;72;Male;60;Electronics;2;500;270;1000
1649;21/10/2022;07:44:00;72;Male;60;Electronics;2;300;75;600
1680;03/09/2023;17:12:00;72;Male;60;Electronics;3;300;324;900
1727;08/08/2023;21:06:00;72;Male;60;Beauty;3;300;75;900
1734;28/02/2022;08:58:00;72;Male;60;Clothing;1;30;14,4;30
1761;09/12/2023;18:46:00;72;Male;60;Electronics;1;500;200;500
1877;25/01/2023;20:19:00;72;Male;60;Clothing;1;25;10,5;25
1922;28/10/2023;20:07:00;72;Male;60;Electronics;1;50;48,5;50
149;14/10/2023;17:52:00;73;Female;49;Clothing;3;25;27;75
167;21/09/2023;20:58:00;73;Female;49;Clothing;3;50;49;150
169;28/11/2022;18:47:00;73;Female;49;Beauty;3;500;145;1500
296;31/12/2022;22:44:00;73;Female;49;Clothing;4;300;369;1200
798;20/01/2023;21:19:00;73;Female;49;Clothing;1;50;15;50
994;24/12/2022;16:38:00;73;Female;49;Beauty;2;500;125;1000
1312;03/12/2022;17:28:00;73;Female;49;Clothing;4;30;29,1;120
1468;08/11/2023;13:14:00;73;Female;49;Electronics;1;25;9,75;25
1543;03/10/2022;22:40:00;73;Female;49;Beauty;2;300;123;600
1550;30/09/2022;13:11:00;73;Female;49;Clothing;3;300;147;900
146;10/11/2022;22:01:00;74;Male;60;Clothing;4;50;49;200
451;09/10/2023;15:38:00;74;Male;60;Electronics;1;30;13,5;30
1041;10/05/2022;07:27:00;74;Male;60;Clothing;2;25;11;50
1310;29/10/2022;21:31:00;74;Male;60;Beauty;1;25;24,75;25
1336;23/09/2022;13:27:00;74;Male;60;Clothing;3;50;21,5;150
1472;18/12/2023;15:22:00;74;Male;60;Electronics;3;300;150;900
1494;23/10/2022;19:29:00;74;Male;60;Beauty;4;50;62,5;200
1565;04/09/2023;20:45:00;74;Male;60;Beauty;2;30;11,1;60
1777;15/11/2023;12:06:00;74;Male;60;Electronics;3;50;19,5;150
1804;10/01/2023;22:46:00;74;Male;60;Electronics;1;30;14,7;30
1923;03/04/2022;17:38:00;74;Male;60;Beauty;3;300;159;900
1926;07/08/2023;20:22:00;74;Male;60;Electronics;1;30;9,6;30
1939;31/10/2022;13:30:00;74;Male;60;Electronics;1;300;135;300
1966;20/07/2022;09:52:00;74;Male;60;Electronics;2;500;200;1000
15;01/07/2022;11:50:00;75;Female;42;Electronics;4;500;210;2000
107;06/10/2022;09:18:00;75;Female;42;Clothing;4;300;78;1200
165;24/09/2022;19:01:00;75;Female;42;Clothing;4;300;318;1200
245;01/12/2023;21:41:00;75;Female;42;Clothing;3;30;36;90
565;05/09/2023;20:24:00;75;Female;42;Beauty;2;30;9;60
602;12/12/2023;16:46:00;75;Female;42;Clothing;1;300;96;300
659;09/06/2023;06:08:00;75;Female;42;Clothing;1;30;8,1;30
759;23/05/2023;21:21:00;75;Female;42;Electronics;2;50;21,5;100
939;07/11/2022;15:28:00;75;Female;42;Electronics;1;300;81;300
950;22/09/2022;21:27:00;75;Female;42;Clothing;3;300;144;900
1412;13/10/2022;19:59:00;75;Female;42;Beauty;4;500;615;2000
1631;01/11/2022;19:11:00;75;Female;42;Beauty;3;30;12,3;90
1957;25/10/2022;19:00:00;75;Female;42;Beauty;4;30;14,7;120
1968;21/09/2022;19:09:00;75;Female;42;Clothing;3;300;153;900
280;17/11/2023;09:35:00;76;Female;47;Clothing;3;500;240;1500
299;25/01/2023;20:03:00;76;Female;47;Electronics;2;500;230;1000
310;10/11/2022;21:34:00;76;Female;47;Beauty;1;25;31;25
379;01/06/2022;07:28:00;76;Female;47;Clothing;1;25;8,5;25
395;01/12/2022;15:00:00;76;Female;47;Clothing;2;500;175;1000
605;19/10/2023;22:24:00;76;Female;47;Clothing;2;500;180;1000
810;01/12/2022;18:04:00;76;Female;47;Clothing;4;25;13,75;100
828;24/11/2022;15:54:00;76;Female;47;Electronics;4;300;132;1200
890;25/12/2023;14:44:00;76;Female;47;Electronics;2;25;13,5;50
962;15/12/2023;22:02:00;76;Female;47;Clothing;2;30;35,1;60
963;19/10/2023;18:24:00;76;Female;47;Beauty;1;50;13;50
1065;24/10/2023;15:16:00;76;Female;47;Beauty;4;500;175;2000
1085;12/08/2022;09:29:00;76;Female;47;Beauty;3;50;17;150
1319;25/11/2023;17:17:00;76;Female;47;Clothing;1;500;585;500
1437;04/09/2023;19:19:00;76;Female;47;Electronics;4;300;372;1200
1439;18/11/2023;20:53:00;76;Female;47;Clothing;3;25;7,25;75
1567;07/04/2023;17:10:00;76;Female;47;Clothing;3;300;162;900
1623;05/03/2023;06:14:00;76;Female;47;Clothing;3;50;22;150
1685;20/04/2022;20:32:00;76;Female;47;Electronics;2;25;8,75;50
1938;12/10/2022;20:15:00;76;Female;47;Clothing;4;50;13,5;200
128;21/12/2022;22:22:00;77;Female;27;Beauty;1;500;180;500
386;23/10/2022;13:20:00;77;Female;27;Electronics;2;300;153;600
392;21/12/2022;13:11:00;77;Female;27;Clothing;2;300;78;600
592;26/12/2022;09:15:00;77;Female;27;Beauty;4;500;275;2000
612;23/02/2022;19:06:00;77;Female;27;Electronics;1;500;235;500
734;12/03/2022;08:54:00;77;Female;27;Clothing;1;30;15,6;30
765;16/10/2022;19:03:00;77;Female;27;Clothing;4;50;12,5;200
830;29/09/2022;20:19:00;77;Female;27;Clothing;3;50;18,5;150
1150;22/08/2022;10:04:00;77;Female;27;Electronics;4;30;10,2;120
1158;24/02/2022;09:29:00;77;Female;27;Electronics;2;300;138;600
1197;13/08/2022;10:07:00;77;Female;27;Clothing;4;50;19;200
1617;01/05/2022;17:09:00;77;Female;27;Electronics;1;30;35,1;30
1728;23/05/2023;22:30:00;77;Female;27;Electronics;3;50;25;150
1921;08/02/2022;07:01:00;77;Female;27;Electronics;3;25;7,5;75
40;07/06/2022;21:33:00;78;Male;26;Beauty;1;50;24,5;50
51;12/10/2022;22:09:00;78;Male;26;Beauty;3;25;24,75;75
